,#10,#11,#12,#13,#17,#18,#26,#49,#50,#51,#52,#53,#54,#58,#101,#102,#201,#202,#301,#302,#401,#402,#501,#502,#601,#602,#701,#702,#801,#802,#901,#902,#1001,#1002,#1101,#1102,#1201,#1202,#1301,#1302,#1401,#1402,#1501,#1502,#1601,#1602,#1701,#1702,#1801,#1802,#1901,#1902,#2001,#2002,#2101,#2102,#2201,#2202,#2301,#2302,#2401,#2402,#2501,#2502,#2601,#2602,#2701,#2702,#2801,#2802,#2901,#2902,#3001,#3002,#3101,#3102,#3201,#3202,#3301,#3302,#3401,#3402,#3501,#3502,#3601,#3602,#3701,#3702,#3801,#3802,#3901,#3902,#4001,#4002,#4101,#4102,#4201,#4202,#4301,#4302,#4401,#4402,#4501,#4502,#4601,#4602,#4701,#4702,#4801,#4802
133,8.479494,-1.0986,-11.236342,-4.153965,-7.471645,-2.43008,-35.546602,9.291889,-5.628925,-3.502703,15.034189,-13.425749,-16.564225,-1.081219,13.746637,13.802811,0.97896,0.157021,15.494431,16.853638,2.569549,12.474771,-3.354765,1.440478,9.745703,20.417756,-6.307159,-9.292231,-9.826988,-4.895041,-4.343339,-15.102471,-1.557004,-10.843958,-18.37566,-4.164776,-5.825828,-0.650237,6.628208,3.362839,-19.760099,-2.911702,0.781834,2.592742,5.058569,-11.779011,-41.724005,-23.468498,0.755515,0.767453,-3.052252,-0.128697,-3.414262,-6.305293,5.088214,30.064853,-9.693735,16.140279,5.570638,14.300446,-90.607122,-39.954438,2.118364,4.287535,-16.946619,-17.494851,1.353661,-3.822274,18.135137,22.646667,7.460284,10.413711,-2.579337,-9.120752,16.592877,12.332774,-58.30845,-71.478896,1.380961,15.466225,-0.462707,-6.665037,-3.539047,3.962975,-49.295291,-47.235717,-1.40649,8.955735,-0.245526,-3.953551,-16.331671,7.588145,-32.481319,-21.46003,-14.317957,11.513444,-23.285283,-9.608233,-19.239428,-25.068421,-8.066257,-19.589792,-22.514811,-20.267726,-15.071157,4.530373,-66.75258,-14.33563,-19.147843,-14.271475
134,0.241924,-4.436675,-19.780453,-3.692905,3.746234,-11.398516,-59.867794,3.504491,-11.685049,-6.723714,-2.760009,-1.726758,-15.150466,-20.056626,12.763408,10.068166,-7.301854,-0.845526,15.183441,7.590473,-3.468086,1.631499,-14.242296,1.485551,-9.221591,16.951962,-9.382462,-7.205626,-7.148943,-2.655563,-17.176192,-4.875074,-12.443455,-13.363755,0.399239,-5.716242,-4.302657,-2.01214,-5.761684,3.03695,-15.50784,-6.701467,-3.13355,-1.393525,7.978914,-2.448089,-35.418339,-16.44138,-1.849887,-1.081348,-16.60994,-7.18062,-8.047401,-12.675037,-8.484421,9.005523,-3.185726,11.739934,13.34113,11.136248,-35.346645,-18.724592,11.397955,8.280615,-16.012221,-4.305831,-0.576428,-8.658823,21.596821,15.640779,-10.862446,-1.393675,-1.545884,-18.249167,-1.008987,4.198809,-75.447612,-44.675941,0.175,16.326313,3.470194,-3.070842,9.258651,8.232136,-16.29819,-20.392176,6.076008,18.995591,-0.201123,-8.417404,5.99828,5.392914,5.483882,-7.917026,-16.533997,13.800405,-25.245592,-12.325559,-32.559263,-31.41205,-19.593213,-26.934336,-40.618446,-44.979342,-25.850627,-11.953889,-13.551244,-20.012878,15.563121,5.939556
135,-5.376575,-0.356828,-19.50706,7.691281,13.049772,2.230873,-56.831827,-1.636531,-3.467202,-4.257695,-21.858269,6.906268,1.887936,-25.079686,6.517169,2.072585,-6.950142,-9.200376,9.852332,-1.708293,-10.580582,-8.502377,-13.842661,2.717164,-18.693201,11.391537,-4.172623,-2.775555,-1.635432,2.133473,-26.898782,3.765592,-20.040146,-11.780984,18.392487,-5.07126,1.56997,-0.374476,-13.642652,2.74915,-1.985653,-2.357151,-3.182646,-3.090261,2.914848,3.422859,-18.778927,-7.431052,-3.668216,-0.838076,-26.829245,-14.793877,-8.696313,-15.048862,-14.43859,-9.001176,0.082372,3.549463,18.663533,2.092713,1.50915,-4.651445,15.165101,10.342148,-7.728433,11.408349,-6.94658,-12.555282,16.533037,10.38301,-21.275717,-7.33119,-4.191751,-21.637634,-22.593663,-3.987433,-74.502365,-5.840673,-4.966268,8.479203,4.353841,-2.608977,4.163625,10.207309,9.437547,3.353034,8.08349,15.465971,-0.78585,-5.249952,27.107802,-2.780009,35.097689,13.995945,-22.98346,11.333958,-10.939515,-14.268526,-23.344575,-24.096834,-31.737404,-21.720933,-55.466914,-55.054654,-25.110681,-30.793474,14.610738,-32.356853,37.087322,28.218104
136,-7.482382,4.776775,-9.87569,15.947444,13.60088,25.520657,-26.238777,-4.551946,8.394966,-2.35746,-34.025066,8.043477,23.36491,-15.018301,-4.032793,-5.99699,0.485664,-15.258681,-1.737243,-6.257311,-16.923227,-13.288987,-12.433032,1.029974,-22.875401,2.131554,6.171028,3.317473,3.089612,4.940943,-19.486062,3.796282,-11.96774,-4.813453,20.785574,-1.258094,4.997836,1.099878,-6.636677,-0.231693,13.491384,6.385866,1.28227,-1.044006,-5.054109,-0.34903,5.632479,2.943002,-2.154259,1.587561,-20.202763,-18.293594,-1.403624,-14.109913,-15.908322,-11.302475,-1.961171,-6.051917,17.792388,-8.293372,16.632382,6.527068,10.559153,9.157501,3.760361,13.878943,-11.996486,-10.692524,1.773943,8.03147,-15.837442,-1.164183,-11.998813,-15.206486,-35.71525,-8.607566,-47.656946,21.492674,-10.407884,-5.745886,2.867866,-2.425106,-4.263236,10.380741,22.27843,19.840123,4.491437,1.633336,3.321225,1.557296,32.697891,-8.30453,48.376939,28.720728,-26.803625,-1.033552,5.734738,-12.708146,1.099983,-3.775646,-25.168211,-6.597858,-49.077782,-39.724441,-8.706405,-29.517399,6.550234,-26.30564,32.658381,35.267322
137,-7.946275,5.209419,2.866809,7.811477,4.284403,30.926372,13.363552,-6.963917,7.751589,-4.408026,-34.813999,4.253721,28.828396,-4.564284,-14.019045,-8.970703,8.249,-8.676541,-16.278999,-4.377627,-18.064956,-8.810386,-12.468346,-5.944486,-25.22654,-9.466265,14.882723,9.292722,4.998465,2.601149,1.533068,-3.13836,9.898579,4.406081,10.256004,3.524949,2.060354,-0.766423,10.279325,-6.86496,21.553457,10.054203,4.811441,2.575504,-8.352833,-9.436453,29.211574,14.145943,1.706176,4.968808,-0.028777,-15.843668,14.536713,-9.706162,-14.191362,-1.119709,-6.182496,-12.14151,9.310812,-13.548999,25.403308,18.514513,-0.155389,3.923255,14.693461,5.385623,-9.469705,-2.084242,-16.471551,4.332371,-1.090853,9.512373,-20.561224,-3.625995,-36.273471,-11.168419,-13.374577,27.280961,-11.304302,-18.793606,1.75785,-1.605279,-2.638869,9.424591,26.38487,28.643983,-0.221449,-9.862237,9.767688,5.468828,20.124459,-8.283716,45.281076,24.298351,-15.718053,-15.635706,12.865755,-5.369252,22.060796,19.085455,4.329377,9.866829,-16.486338,-7.679915,12.991832,-4.224758,-17.208721,3.892292,10.599497,20.738771
138,-8.480425,0.856873,10.204,-13.498902,-7.496121,8.332302,37.378034,-11.246023,-8.049143,-8.342719,-26.020577,0.795133,12.332081,-5.230579,-18.33979,-5.374827,9.660967,7.910386,-27.725179,1.262198,-11.154727,3.294529,-7.355182,-14.501591,-26.829242,-17.950115,18.239999,12.890496,4.844087,-2.674098,19.42859,-8.836274,28.108296,10.237833,2.929906,5.974999,-4.007672,-5.220655,22.243706,-14.923512,19.02319,3.610196,1.936463,4.06892,-4.215928,-13.081664,41.309917,23.752957,5.623567,7.387924,15.12134,-9.353943,32.357691,-2.425315,-9.145429,6.643131,-6.83106,-11.473234,-2.300053,-10.999306,36.482867,27.32784,-10.855321,-2.933131,22.481797,-0.118585,0.120227,7.077712,-32.528616,-5.073435,6.166054,11.612968,-25.458572,4.573492,-30.026435,-14.743307,-0.267923,18.882973,-7.063604,-22.844953,2.56662,-1.405462,3.791102,7.323354,27.646191,29.311144,-2.031745,-10.021902,11.292212,3.866674,0.878486,-7.246418,32.258731,5.317329,9.602993,-19.700151,10.695658,6.215526,26.149559,30.881582,37.393318,20.350453,26.970221,18.939681,22.588165,23.636475,-28.469985,35.447749,-6.135019,-2.819405
139,-9.229948,-4.220096,8.618517,-30.033782,-11.17603,-22.317539,33.876214,-17.143856,-24.105124,-10.422976,-13.594524,-0.038917,-9.099915,-12.72644,-16.351652,0.886508,3.38711,20.045396,-31.589712,5.400288,0.141581,14.882642,5.384732,-17.407931,-27.399216,-18.183232,17.329891,12.671178,4.514437,-5.329681,22.415007,-6.679475,27.102536,9.714788,9.018496,5.039128,-6.913746,-7.911728,20.975883,-20.140583,10.195236,-7.721007,-5.933542,2.070533,3.449029,-5.655058,36.917016,27.796551,8.337303,7.737068,11.718142,-2.374344,40.723616,4.20214,-3.161917,1.726698,-1.385507,-5.766671,-8.939522,-4.288009,41.977196,25.854239,-15.408755,-6.324343,24.348297,3.826275,9.254422,8.590596,-44.551846,-18.12016,-4.611278,1.309912,-26.550339,5.915851,-24.995222,-18.524369,-16.935003,9.526083,-1.684056,-15.92997,4.168702,-1.915851,-0.031195,3.858429,27.543618,22.636947,-0.883203,-1.76106,5.182626,-0.182289,-10.036488,-8.428992,18.745622,-10.311157,31.451127,-9.557372,7.228811,15.277642,14.834166,25.725123,48.778468,23.155879,55.831331,23.652273,13.726379,29.491589,-18.105814,40.395827,-1.368027,-14.127248
140,-9.615095,-6.689325,2.363175,-27.14707,-3.227758,-32.544618,11.570751,-21.155979,-24.296505,-9.476395,-3.267228,0.138786,-14.307895,-14.70636,-12.046556,4.033893,-5.260431,17.538947,-27.558945,4.281315,7.407252,17.565556,16.411179,-11.555779,-25.783839,-11.048643,14.671674,9.163729,4.673359,-2.719984,14.607362,2.15516,10.127634,5.213869,21.118892,2.581228,-4.359215,-5.600432,12.285415,-19.427721,1.479457,-13.801324,-11.447539,-1.078023,8.548786,6.691684,20.985884,23.953258,9.626382,6.712074,-3.100167,2.476823,33.587856,5.610032,-0.584337,-10.856234,6.359189,-0.076469,-6.059257,0.336055,32.770986,13.955221,-11.921616,-3.379407,18.723405,9.615017,10.739285,1.095991,-50.137688,-26.735701,-24.808213,-11.705548,-25.652536,4.102685,-23.756263,-17.798533,-42.108663,5.787793,0.842482,-3.83265,4.597133,-1.257249,-16.406755,-0.453964,24.539823,13.466895,0.640513,4.899862,-3.01928,-1.939842,-7.311714,-8.492331,12.240674,-9.110852,32.822,4.600202,6.942999,14.318285,-0.36773,10.289272,32.572968,20.630903,54.891803,9.215039,-1.69328,11.971451,1.241741,16.330434,18.611246,-3.907575
141,-9.298908,-6.345932,-1.355827,-8.397839,8.182296,-16.014633,-10.28232,-19.211137,-9.158098,-6.925098,2.12558,-0.776932,-2.209253,-6.671638,-9.195558,1.839171,-8.784334,6.055993,-18.41653,-1.157695,5.729179,10.539632,14.315234,-1.930478,-20.029697,-3.341058,11.076887,4.688883,4.262408,1.825859,8.348568,10.058824,-4.524163,1.56486,23.71792,0.919694,0.307759,-0.026526,6.592588,-13.354516,-3.621946,-10.210871,-9.317937,-1.996982,8.102272,11.890134,4.793472,14.475308,9.281871,5.944262,-10.024392,4.496715,16.894427,1.115381,-2.166563,-17.182951,9.787621,1.931113,2.620901,0.122713,15.12875,0.918096,-4.212156,2.817767,8.721853,7.889155,4.632802,-7.887431,-43.691763,-24.450591,-33.17649,-15.009519,-22.063008,3.586892,-22.629301,-9.948717,-46.853733,5.38941,0.24009,4.544657,3.462509,1.09616,-28.615796,-4.471677,18.765884,8.248506,0.885298,4.220671,-5.972823,-0.008313,1.806957,-3.489967,13.676822,4.185686,16.152693,9.128775,6.830638,3.216741,-9.061397,-2.48084,6.856136,14.929679,31.620627,-7.229833,-6.948527,-6.972698,13.740764,-10.492227,31.773955,15.08041
142,-7.906985,-4.610545,0.197738,8.276862,10.601795,6.37773,-19.084236,-10.300467,5.480405,-4.271306,2.411764,-2.516897,8.187623,4.558802,-7.085437,-2.518929,-4.671604,-0.459738,-7.349585,-6.239892,-0.839892,1.194487,0.573937,3.391161,-9.0526,-0.904604,6.144865,1.567789,2.19362,3.017471,8.642143,10.285776,-4.028999,1.021513,12.117388,0.471353,3.022401,3.668774,5.786279,-5.539296,-4.946256,-2.174286,-1.800602,0.10671,3.537979,4.507858,-2.784874,5.176813,7.212919,5.901711,-0.608822,4.381572,3.378117,-4.417028,-3.024776,-9.991165,6.134046,0.476087,8.396785,-2.208191,4.438616,-3.903484,1.336431,5.859598,1.420936,0.191756,-2.556435,-9.88124,-22.675833,-12.893765,-17.737961,-6.52717,-13.153747,3.739476,-16.632494,0.797042,-24.185827,3.210058,-0.890493,4.603854,1.986849,2.331473,-19.92215,-7.177638,12.858499,8.17828,0.431448,-0.424484,-2.482608,2.76689,6.571952,3.240415,16.601742,11.859638,-0.25784,1.211882,2.917647,-7.973378,-8.033303,-4.820349,-6.668329,6.35617,8.508543,-11.616961,0.713661,-7.697931,15.509333,-14.126841,23.068317,20.780521
143,-4.705126,-2.524083,3.07534,8.151371,0.380735,11.193281,-15.971103,2.060784,6.890922,-2.271404,-0.939004,-3.08807,2.233244,11.928841,-2.111018,-3.999339,1.464105,2.884022,3.126032,-7.012718,-3.848337,-2.581115,-10.575695,1.884058,4.477277,-2.453814,0.375202,0.202239,-0.860284,-0.077126,8.829726,3.219656,5.543736,1.726433,-1.841208,0.087035,3.644354,2.342201,3.138211,0.284428,-3.755097,2.202363,4.666847,2.897525,-1.505796,-8.178969,-1.366209,0.665892,4.378572,4.973633,13.085807,3.399885,-0.116688,-5.225888,1.034441,3.93616,-0.956521,-2.125869,5.893633,-2.323865,4.725751,-1.469642,1.430463,2.704806,1.062682,-4.660529,-4.937334,-4.383126,4.294517,-0.177367,9.952528,4.586416,0.218259,1.251706,-4.576489,6.323286,5.919499,-3.120148,-0.247307,-0.548758,1.205555,-0.082038,5.532585,-7.622314,8.483909,6.865969,0.329583,-2.569265,2.726389,2.807807,3.163768,4.051165,12.523691,2.002581,-3.919741,-8.71934,-3,-7.238592,0.119829,0.412845,-3.913579,-4.42187,2.378324,-5.141069,8.091948,6.075699,11.77129,2.607099,-0.655471,4.817513
144,0.273431,-0.940017,1.651697,-7.430148,-12.636296,-2.737505,-8.601472,11.811343,-1.20055,-2.244894,-5.005821,-1.329855,-11.535165,16.687222,6.422667,-0.828021,0.912296,6.868714,10.224485,-3.713753,-0.374696,0.145248,-8.477222,-1.24047,13.660358,-1.52382,-4.522602,-0.86182,-2.731042,-3.14246,1.957026,-4.138676,8.109736,0.774572,-3.711605,-0.946195,4.439537,-2.059114,-5.02891,2.502923,-2.06548,0.800089,6.775063,3.676912,-3.598352,-12.960975,2.487253,0.447915,2.538315,1.177301,13.948277,2.810804,1.197467,-0.704549,6.091209,11.792028,-5.65948,-4.216217,-2.049313,0.948916,3.713036,-1.159011,-1.317679,-3.252648,3.756643,-3.591626,-2.544204,1.626385,20.274976,6.519364,25.260536,8.79631,11.165136,-3.227203,9.445203,2.791547,19.407203,-11.905454,2.527256,-3.845415,1.092063,-3.414546,26.02893,-4.495323,4.517614,-2.216968,0.373417,-0.899421,5.678925,-0.397392,-3.675159,-1.963496,-0.534225,-18.847564,-1.018269,-8.777411,-5.534279,6.733478,10.139949,4.924425,2.857973,-13.87961,10.788993,0.205736,2.669406,14.295879,6.556075,12.976994,-18.819171,-18.989728
145,4.743032,-1.409391,-4.944723,-24.285711,-14.909663,-16.827525,-1.506709,14.25641,-5.301668,-6.014297,-6.053481,1.712196,-11.699337,22.680459,13.354249,4.051224,-8.875155,1.683233,10.660852,0.313113,3.512096,4.175371,1.61981,0.039615,11.830296,5.251628,-7.186596,-2.713526,-1.91603,-2.210082,-7.290717,-4.868279,-2.653163,-2.317382,6.820739,-2.01568,5.030737,-5.106775,-12.441586,1.414019,-2.737572,-1.995432,6.278727,1.952188,-0.772657,-3.362505,2.18618,0.138503,2.438574,-5.175547,0.884439,3.248934,-2.35152,4.325918,2.66025,8.136825,-5.833031,-4.938106,-7.588525,5.322114,-7.272412,-7.732677,-1.775367,-6.327983,1.588046,-2.724052,0.264746,2.608931,14.294847,6.009181,15.614186,5.368402,11.965408,-4.22973,18.378945,-4.982943,12.165312,-18.268695,6.217468,-1.241157,1.447155,-1.261138,26.047617,2.613368,0.16136,-15.715852,-0.247913,0.348088,6.717077,-4.039066,-7.153368,-5.462296,-14.029288,-31.754097,-4.9842,1.808984,-3.129449,21.352302,15.647017,4.244504,3.850327,-16.846574,18.159422,-3.390134,-12.497992,5.217264,1.488108,-0.943682,-18.45336,-29.645857
146,5.024479,-5.009483,-11.800113,-28.820722,-3.511764,-16.533748,4.595129,9.021597,0.693923,-12.824933,-2.079831,3.593005,8.866103,25.990173,11.871141,6.295232,-20.203163,-8.8998,3.111385,2.580623,0.356903,5.218353,5.913335,4.856716,-0.879457,13.084632,-7.560493,-4.271049,0.716379,1.284305,-6.082482,1.281035,-16.24756,-5.581149,15.991685,-2.247359,1.399716,-4.865887,-10.138128,-2.102747,-7.613091,-2.630743,5.218244,-0.855854,6.462191,14.298647,-3.338214,-3.399634,2.528958,-11.053129,-10.776022,4.088252,-12.419802,5.452405,-12.417558,-1.000958,-3.828513,-2.946475,-5.3542,8.633432,-15.198821,-13.047582,1.330483,-4.816991,-7.514812,-7.056642,0.289832,0.60201,-7.58311,1.650706,-7.151568,0.441409,2.089699,1.482479,16.950809,-8.085841,0.605622,-15.926742,8.549756,4.963327,2.59788,8.240371,12.110005,10.562909,-1.537393,-20.536648,-1.272857,-1.924135,7.181467,-5.054619,-4.646031,2.249764,-14.999316,-23.086082,-16.358995,12.840931,-0.170403,21.754118,11.509154,0.972346,2.828128,-11.041827,13.618813,-10.484268,-22.85169,-12.203813,2.082167,-25.815626,-5.281451,-20.403277
147,-0.39252,-9.905826,-13.013738,-17.889992,10.726629,-6.644687,7.585439,0.088784,9.113644,-16.893543,4.700913,2.401314,32.164868,16.864958,0.979098,4.358115,-21.43936,-11.735862,-8.742999,3.370503,-8.832318,4.04371,-0.22905,6.386988,-15.505916,13.40658,-6.324687,-3.450488,2.674362,2.31217,10.391988,7.607403,-18.372787,-7.070262,12.0651,-1.757329,-8.672817,-3.359225,1.845147,-6.884552,-14.36607,-3.213851,2.326801,-3.389232,14.300843,26.645947,-9.989963,-8.667315,-0.00031,-13.382686,-9.375941,3.579994,-20.279733,3.506578,-28.64997,-6.193941,-2.161341,2.720015,3.275835,11.034336,2.579915,-4.437848,3.383855,-1.998516,-16.48658,-11.873877,-1.765569,1.278131,-27.277309,-2.987047,-20.705372,-1.258612,-10.154086,9.155609,6.422131,-2.278379,2.329384,-1.313582,6.728555,9.18773,4.509987,17.544706,2.767544,12.674638,4.05309,-6.643403,-1.345419,-5.402034,5.706308,-3.033183,1.79705,16.776613,1.505793,3.613668,-20.474623,14.379213,-0.937741,5.98499,-1.661743,-0.471124,7.57494,-0.261802,1.253946,-8.65675,-19.128282,-20.800498,16.358835,-31.447683,5.798883,-3.165796
148,-8.136142,-11.481017,-6.762096,1.55968,14.7355,-1.387424,3.856252,-6.843377,9.481801,-10.402538,9.195562,-1.456754,34.238671,-6.14912,-11.930885,0.2771,-8.264972,-1.903999,-17.007873,3.618914,-14.431912,3.318685,-6.759485,0.43846,-20.411405,3.029343,-4.327474,-0.343413,2.387543,-1.347306,28.95409,6.810726,-7.452399,-6.274263,-1.823037,-1.426397,-20.308904,-3.270148,13.690077,-10.882831,-16.565282,-7.27573,-3.802286,-5.19291,16.869514,24.507623,-13.385436,-11.653598,-6.755483,-11.961678,-1.430524,0.288319,-17.55974,2.735861,-29.903539,-4.425025,-0.199484,9.809283,12.216903,12.993212,46.542542,18.364755,-0.63612,-1.336946,-17.508586,-8.711333,-3.417178,5.667367,-30.777522,-5.987741,-15.730192,-0.110897,-14.68458,10.063412,-4.465069,8.238982,20.086105,21.182587,-0.440306,8.123603,5.836069,16.211451,6.324384,4.127182,16.495139,20.327487,0.233589,-5.893831,0.580163,-0.115031,8.411428,23.434784,25.198186,31.344346,-6.23944,5.411815,-3.874811,-12.760294,-15.818189,-0.329239,14.762111,7.825209,-6.68234,6.823032,-6.524331,-14.895051,42.483061,-5.823685,7.667611,6.977615
149,-11.868183,-6.420264,4.072686,19.066299,6.514858,-4.471002,-4.863533,-7.760469,1.963122,8.962705,8.557194,-4.693514,11.976174,-28.44357,-16.832242,-3.101858,11.386571,9.486478,-15.360572,2.308551,-8.354392,2.537491,-2.635797,-8.610969,-11.20018,-12.099578,-2.9358,1.622289,0.799164,-6.118445,27.981672,-1.987259,4.594304,-3.38022,-12.541892,-1.730721,-24.030427,-4.470513,16.583423,-11.639332,-9.203511,-12.475564,-9.797297,-5.919582,10.258794,9.522968,-13.165137,-10.845106,-16.607986,-9.269492,-2.136834,-5.11852,-7.136235,5.048396,-10.7912,-0.119847,3.968383,12.739345,15.754976,12.558185,84.167094,38.332863,-8.930624,-2.431096,-11.914058,2.075989,-3.45786,8.609014,-18.177528,-6.173936,-2.050346,2.127021,-7.969229,1.373541,-4.990592,15.5766,43.644655,39.032167,-9.720497,3.003778,5.010818,3.147376,13.302456,-11.45656,27.573984,41.294753,2.422157,-3.238359,-5.397878,1.555371,11.793514,13.646914,36.969905,43.436613,18.126704,-8.720162,-4.122208,-19.539651,-21.470456,-3.166169,11.428224,7.98398,-4.075749,25.85179,2.914529,-3.547495,62.440954,29.672671,5.597767,7.465769
150,-7.835554,3.252133,14.894815,26.797971,-4.162763,-5.130032,-8.714588,-2.358552,-3.385472,33.220652,5.76432,-2.925733,-13.576238,-30.787598,-9.785386,-4.905307,24.043323,8.491452,-4.914373,-2.363226,7.066725,-1.489744,8.881401,-11.794731,5.087276,-22.460313,-3.922804,-1.178628,0.179,-6.768734,-1.409189,-12.221728,6.57115,1.358592,-12.603149,-2.26072,-14.71472,-4.698497,11.000104,-8.253689,4.851741,-11.112046,-9.432144,-4.928831,-3.499065,-8.275768,-12.971536,-9.083998,-26.089629,-7.561835,-14.650333,-9.594353,-0.801994,7.692652,16.667416,1.835844,9.601411,7.565902,11.889863,6.784585,79.407624,36.699849,-12.895161,-2.609806,-8.443315,9.858368,-2.014767,5.851569,1.343104,-2.93342,7.581249,6.113301,5.816484,-10.122374,8.699703,15.845316,62.222702,40.039016,-14.028762,-2.779134,2.466321,-9.905296,11.020788,-22.400475,27.296049,40.055958,3.486083,-1.174259,-6.126886,1.866239,9.719725,-4.381947,24.596884,34.780787,32.908778,-24.140679,-0.813912,-11.941679,-17.018281,-11.206372,-7.399729,1.84409,3.293597,32.08457,3.436901,3.3219,55.905649,42.361606,6.318723,6.597634
151,1.5509,11.306785,22.09401,22.81642,-7.213839,5.712341,1.175822,6.459016,0.493373,48.274026,6.955918,5.367128,-20.465219,-8.993084,3.921733,-6.114292,22.602032,-3.664236,6.428649,-9.134321,21.413924,-9.216952,13.108706,-5.048169,16.578887,-23.285636,-7.781826,-8.104239,1.431688,-2.567611,-43.766864,-15.805062,-0.607194,6.619873,-7.608889,-2.349919,2.708254,-2.983429,2.893181,-2.406208,15.006911,0.525588,-1.573453,-2.346347,-16.703463,-18.246737,-16.556098,-10.016515,-30.86521,-6.958405,-25.147231,-9.728174,-6.197831,6.949798,34.219616,1.809586,13.146952,-2.78275,2.503454,-3.466989,31.60238,13.003693,-5.770677,-1.341215,-11.426266,6.328475,1.213949,0.18106,20.878189,2.214313,13.759511,12.715064,20.655153,-15.187271,29.640358,11.892645,71.616849,22.913904,-8.24119,-7.002922,0.732304,-9.579774,0.733373,-18.480085,12.855771,17.25066,2.741074,-1.352771,0.177837,2.237342,2.596511,-13.817114,-6.688843,12.874306,28.775671,-39.997177,1.1271,-0.058678,-10.59068,-19.617042,-28.152203,-4.231382,5.083811,19.057678,-1.0813,5.920462,22.129569,22.331762,6.932782,9.267024
152,10.239935,13.202712,23.647509,11.826626,-2.111943,21.067818,20.389833,15.156957,9.34545,44.716089,14.796893,15.834763,-8.32175,20.768675,15.023132,-7.308555,11.802782,-11.317551,11.637948,-12.69381,26.564959,-15.787411,1.837676,6.50822,18.170203,-16.813427,-12.297026,-13.860589,2.963268,2.00806,-69.750957,-10.303013,-7.534813,9.301009,-7.531038,-1.762324,17.617762,-0.862489,-5.156788,3.558746,11.541323,15.295361,6.502159,0.163858,-21.199155,-15.818744,-23.658193,-13.428177,-27.491272,-6.72272,-19.930881,-4.510994,-18.377059,2.761515,34.365835,3.689914,12.271943,-10.025677,-8.16175,-11.735834,-22.868084,-13.740645,9.158286,-1.162913,-14.426687,-4.033742,6.733135,-1.782914,39.34878,5.542431,25.852868,18.605959,33.93963,-11.523132,46.031375,9.311918,71.25792,-1.564974,4.77135,-9.189464,1.481943,4.546918,-3.79783,-0.952189,-9.368649,-12.238787,0.824493,-0.107799,6.972844,3.506655,-5.494673,-6.719293,-39.189367,-9.620803,15.495791,-52.494976,-2.319416,5.972158,-10.701785,-19.978402,-31.162736,-5.908155,-3.03319,-2.634773,-4.434985,9.619627,-17.05622,-9.627717,-2.181022,9.473687
153,14.603344,10.430733,19.059553,2.787842,4.073192,24.59574,32.219601,22.149761,13.525188,25.625831,25.131954,20.26921,4.404119,37.625927,18.322457,-7.299759,2.457352,-4.159492,11.621568,-8.227282,23.264453,-15.596428,-15.966516,13.949898,16.06041,-7.603357,-14.052441,-13.45145,2.438275,2.66555,-59.857254,-0.665334,-8.186383,6.596713,-13.523961,-0.665716,23.552952,0.297462,-14.928755,9.503853,-4.58749,20.707043,6.68524,0.805301,-14.355317,-4.290007,-29.249143,-15.177023,-15.489062,-7.344921,-2.403312,3.677141,-25.661544,-1.497891,24.789952,8.896789,8.491696,-8.544178,-15.476051,-11.11419,-50.335571,-25.447848,20.630136,-3.925765,-8.733674,-9.328708,12.788133,1.928068,55.285315,4.565953,43.665481,17.540948,45.55756,-4.281662,51.814213,10.842339,59.641787,-21.054731,15.245792,-8.990634,2.905352,18.590641,6.239559,17.790542,-30.744524,-34.569553,-1.437836,6.713367,5.983119,4.812758,-9.342535,9.114793,-58.499698,-23.844296,7.403895,-52.092104,-7.855198,5.301259,-15.847124,-8.837088,-13.164181,-5.122183,-16.525937,-14.92938,-4.535633,13.708969,-39.662721,-26.995999,-24.374012,-1.184117
154,16.177913,8.239498,9.93806,2.958438,5.959652,10.465239,24.497125,27.918806,9.557628,3.880539,30.62138,13.507576,2.61258,35.167984,15.730944,-4.307549,0.909859,8.441676,13.563898,3.01059,17.632466,-8.762466,-24.161673,13.135136,19.571909,2.027094,-11.975488,-7.302343,-0.601881,0.082488,-20.445728,5.727692,-5.136428,-0.497697,-16.602529,0.646666,22.676251,1.925744,-25.142704,17.175838,-20.612469,11.991262,0.322125,-0.050093,-0.796426,8.158505,-26.99658,-11.914406,1.04767,-9.644602,11.575459,10.800117,-22.379965,-3.284629,16.852215,13.631831,4.647598,-1.18714,-16.683128,-1.856914,-54.298287,-23.897335,20.449508,-7.62494,3.653758,-4.478781,14.859477,6.072789,61.903545,1.484441,51.279578,7.455752,53.469011,1.69415,50.487416,14.665239,36.03647,-32.127154,15.143455,-5.706545,1.129807,18.469093,22.673561,25.336851,-47.58192,-47.648763,-3.704088,16.588419,-2.60495,4.756697,-7.865337,20.150911,-64.224701,-28.866131,5.250916,-31.59683,-7.867827,2.921627,-15.878556,7.790054,7.150861,-6.952482,-27.330312,-9.433984,-2.152256,11.054041,-45.475377,-24.734725,-49.658225,-20.528138
